I, [2024-01-30T19:39:53.783837 #77084]  INFO -- : Number of streams being listened to: 90
I, [2024-01-30T19:39:55.231329 #77084]  INFO -- : Subscribed to wss://stream.binance.com:9443/ws
I, [2024-01-30T19:39:55.233274 #77084]  INFO -- : Subscribe request for batch 1: {"method":"SUBSCRIBE","params":["btcusdt@kline_1m","btcusdt@kline_3m","btcusdt@kline_5m","btcusdt@kline_15m","btcusdt@kline_30m","btcusdt@kline_1h","btcusdt@kline_2h","btcusdt@kline_4h","btcusdt@kline_6h","btcusdt@kline_8h","btcusdt@kline_12h","btcusdt@kline_1d","btcusdt@kline_3d","btcusdt@kline_1w","btcusdt@kline_1M","ethusdt@kline_1m","ethusdt@kline_3m","ethusdt@kline_5m","ethusdt@kline_15m","ethusdt@kline_30m","ethusdt@kline_1h","ethusdt@kline_2h","ethusdt@kline_4h","ethusdt@kline_6h","ethusdt@kline_8h","ethusdt@kline_12h","ethusdt@kline_1d","ethusdt@kline_3d","ethusdt@kline_1w","ethusdt@kline_1M","bchusdt@kline_1m","bchusdt@kline_3m","bchusdt@kline_5m","bchusdt@kline_15m","bchusdt@kline_30m","bchusdt@kline_1h","bchusdt@kline_2h","bchusdt@kline_4h","bchusdt@kline_6h","bchusdt@kline_8h","bchusdt@kline_12h","bchusdt@kline_1d","bchusdt@kline_3d","bchusdt@kline_1w","bchusdt@kline_1M","xrpusdt@kline_1m","xrpusdt@kline_3m","xrpusdt@kline_5m","xrpusdt@kline_15m","xrpusdt@kline_30m","xrpusdt@kline_1h","xrpusdt@kline_2h","xrpusdt@kline_4h","xrpusdt@kline_6h","xrpusdt@kline_8h","xrpusdt@kline_12h","xrpusdt@kline_1d","xrpusdt@kline_3d","xrpusdt@kline_1w","xrpusdt@kline_1M","eosusdt@kline_1m","eosusdt@kline_3m","eosusdt@kline_5m","eosusdt@kline_15m","eosusdt@kline_30m","eosusdt@kline_1h","eosusdt@kline_2h","eosusdt@kline_4h","eosusdt@kline_6h","eosusdt@kline_8h","eosusdt@kline_12h","eosusdt@kline_1d","eosusdt@kline_3d","eosusdt@kline_1w","eosusdt@kline_1M","ltcusdt@kline_1m","ltcusdt@kline_3m","ltcusdt@kline_5m","ltcusdt@kline_15m","ltcusdt@kline_30m","ltcusdt@kline_1h","ltcusdt@kline_2h","ltcusdt@kline_4h","ltcusdt@kline_6h","ltcusdt@kline_8h","ltcusdt@kline_12h","ltcusdt@kline_1d","ltcusdt@kline_3d","ltcusdt@kline_1w","ltcusdt@kline_1M"],"id":1}
I, [2024-01-30T19:40:00.327822 #77084]  INFO -- : open data = [1706572800000, "0.53510000", "0.53930000", "0.52210000", "0.52280000", "302283550.00000000", 1706659199999, "160261044.67810000", 148892, "146980032.00000000", "77982312.59690000", "0"]
I, [2024-01-30T19:40:00.328258 #77084]  INFO -- : open data = [1706630400000, "0.52580000", "0.52910000", "0.52210000", "0.52280000", "64748607.00000000", 1706644799999, "34005304.57500000", 33223, "28098650.00000000", "14758611.39400000", "0"]
I, [2024-01-30T19:40:00.328700 #77084]  INFO -- : open data = [1706639940000, "0.52230000", "0.52280000", "0.52220000", "0.52280000", "216843.00000000", 1706639999999, "113283.36940000", 188, "196210.00000000", "102507.93940000", "0"]
I, [2024-01-30T19:40:00.329005 #77084]  INFO -- : open data = [1706486400000, "0.52420000", "0.54000000", "0.51930000", "0.52280000", "618093694.00000000", 1707091199999, "327197328.07290000", 298727, "315532423.00000000", "167072246.03940000", "0"]
I, [2024-01-30T19:40:00.329511 #77084]  INFO -- : open data = [1706616000000, "0.53380000", "0.53560000", "0.52210000", "0.52280000", "155552454.00000000", 1706659199999, "81906002.67240000", 80500, "69911802.00000000", "36815521.67730000", "0"]
I, [2024-01-30T19:40:00.329850 #77084]  INFO -- : open data = [1706637600000, "0.52440000", "0.52480000", "0.52210000", "0.52280000", "20596612.00000000", 1706641199999, "10776898.57050000", 11015, "9222443.00000000", "4825305.30730000", "0"]
I, [2024-01-30T19:40:00.330149 #77084]  INFO -- : open data = [1706639400000, "0.52250000", "0.52420000", "0.52210000", "0.52280000", "4434026.00000000", 1706641199999, "2319761.42490000", 2542, "2253277.00000000", "1178819.08860000", "0"]
I, [2024-01-30T19:40:00.330736 #77084]  INFO -- : open data = [1706639400000, "0.52250000", "0.52420000", "0.52210000", "0.52280000", "4434026.00000000", 1706640299999, "2319761.42490000", 2542, "2253277.00000000", "1178819.08860000", "0"]
I, [2024-01-30T19:40:00.331048 #77084]  INFO -- : open data = [1706630400000, "0.52580000", "0.52910000", "0.52210000", "0.52280000", "64748607.00000000", 1706659199999, "34005304.57500000", 33223, "28098650.00000000", "14758611.39400000", "0"]
I, [2024-01-30T19:40:00.331424 #77084]  INFO -- : open data = [1706637600000, "0.52440000", "0.52480000", "0.52210000", "0.52280000", "20596612.00000000", 1706644799999, "10776898.57050000", 11015, "9222443.00000000", "4825305.30730000", "0"]
